,BCH-USD,BTC-USD,ETH-USD,LTC-USD,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2018-09-01 08:24:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:25:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:26:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:27:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:28:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:29:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:30:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:31:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:32:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:33:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:34:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:35:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:36:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:37:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:38:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:39:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:40:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:41:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:42:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:43:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:44:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:45:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:46:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:47:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:48:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:49:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:50:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:51:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:52:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:53:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:54:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:55:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:56:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:57:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:58:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 08:59:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:00:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:01:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:02:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:03:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:04:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:05:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:06:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:07:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:08:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:09:00,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
2018-09-01 09:10:00,-0.02570624,0.0,0.0,0.0,99985.71818759046,14.274675071999999,-0.007137337535999999,99999.99286266246,0.007137337535999999
2018-09-01 09:11:00,-0.02570624,0.0,0.0,0.0,99985.71818759046,14.274675071999999,0.0,99999.99286266246,0.0
2018-09-01 09:12:00,-0.02570624,0.0,0.0,0.0,99985.71818759046,14.274675071999999,0.0,99999.99286266246,0.0
2018-09-01 09:13:00,-0.02570624,0.0,0.0,0.0,99985.71818759046,14.274675071999999,0.0,99999.99286266246,0.0
2018-09-01 09:14:00,-0.02570624,0.0,0.0,0.0,99985.71150396806,14.2780168832,-0.0033418111999998835,99999.98952085126,0.0
2018-09-01 09:15:00,-0.02570624,0.0,0.0,0.0,99985.70482034567,14.2813586944,-0.0033418111999998835,99999.98617904006,0.0
2018-09-01 09:16:00,-0.02570624,0.0,0.0,0.0,99985.70482034567,14.2813586944,0.0,99999.98617904006,0.0
2018-09-01 09:17:00,-0.02570624,0.0,0.0,0.0,99985.69235281927,14.2875924576,-0.006233763200001637,99999.97994527686,0.0
2018-09-01 09:18:00,-0.02570624,0.0,0.0,0.0,99985.68014235527,14.2936976896,-0.006105231999998831,99999.97384004487,0.0
2018-09-01 09:19:00,-0.02570624,0.0,0.0,0.0,99985.67962823046,14.293954752,-0.00025706239999976623,99999.97358298246,0.0
2018-09-01 09:20:00,-1.02570624,0.0,0.0,0.0,99428.49955412166,571.1747768064,-0.2992520544000015,99999.67433092806,0.27843
2018-09-01 09:21:00,-1.02570624,0.0,0.0,0.0,99425.81220377286,572.5184519808001,-1.3436751744000608,99998.33065575366,0.0
2018-09-01 09:22:00,-1.02570624,0.0,0.0,0.0,99425.18652296645,572.8312923840001,-0.3128404031999487,99998.01781535045,0.0
2018-09-01 09:23:00,-1.02570624,0.0,0.0,0.0,99424.56084216005,573.1441327872002,-0.31284040320006534,99997.70497494725,0.0
2018-09-01 09:24:00,-1.02570624,0.0,0.0,0.0,99424.11978847685,573.3646596288,-0.22052684159991606,99997.48444810565,0.0
2018-09-01 09:25:00,-1.02570624,0.0,0.0,0.0,99420.97087032004,574.9391187072,-1.5744590783999675,99995.90998902725,0.0
2018-09-01 09:26:00,-1.02570624,0.0,0.0,0.0,99418.93997196485,575.9545678848,-1.0154491776000094,99994.89453984964,0.0
2018-09-01 09:27:00,-1.02570624,0.0,0.0,0.0,99419.78105108165,575.5340283264001,0.4205395583999674,99995.31507940804,0.0
2018-09-01 09:28:00,-1.02570624,0.0,0.0,0.0,99419.80156520645,575.5237712640001,0.010257062399990672,99995.32533647044,0.0
2018-09-01 09:29:00,-1.02570624,0.0,0.0,0.0,99419.78105108165,575.5340283264001,-0.010257062399990672,99995.31507940804,0.0
2018-09-01 09:30:00,-1.5288312400000001,0.0,0.0,0.0,99137.35697598768,857.8272087640001,-0.13089465635000935,99995.18418475169,0.14115171875000002
2018-09-01 09:31:00,-1.5288312400000001,0.0,0.0,0.0,99137.3263993629,857.8424970764002,-0.015288312399986096,99995.1688964393,0.0
2018-09-01 09:32:00,-1.5288312400000001,0.0,0.0,0.0,99137.3263993629,857.8424970764002,0.0,99995.1688964393,0.0
2018-09-01 09:33:00,-1.5288312400000001,0.0,0.0,0.0,99137.1123629893,857.9495152632002,-0.10701818680007649,99995.0618782525,0.0
2018-09-01 09:34:00,-1.5288312400000001,0.0,0.0,0.0,99137.2958227381,857.8577853888,0.0917298744000904,99995.1536081269,0.0
2018-09-01 09:35:00,-1.5288312400000001,0.0,0.0,0.0,99137.2958227381,857.8577853888,0.0,99995.1536081269,0.0
2018-09-01 09:36:00,-1.5288312400000001,0.0,0.0,0.0,99139.0081137269,857.0016398944,0.8561454944000905,99996.0097536213,0.0
2018-09-01 09:37:00,-1.5288312400000001,0.0,0.0,0.0,99140.04771897009,856.4818372728001,0.5198026215998749,99996.5295562429,0.0
2018-09-01 09:38:00,-1.5288312400000001,0.0,0.0,0.0,99139.3750332245,856.8181801456002,-0.33634287280004177,99996.19321337009,0.0
2018-09-01 09:39:00,-1.5288312400000001,0.0,0.0,0.0,99139.7266644097,856.642364553,0.17581559260018773,99996.3690289627,0.0
2018-09-01 09:40:00,-1.5288312400000001,0.0,0.0,0.0,99139.4056098493,856.8028918332,-0.16052728020002782,99996.2085016825,0.0
2018-09-01 09:41:00,-1.5288312400000001,0.0,0.0,0.0,99140.5063683421,856.2525125868002,0.5503792463998471,99996.7588809289,0.0
2018-09-01 09:42:00,-1.5288312400000001,0.0,0.0,0.0,99140.38406184291,856.3136658364001,-0.061153249599944386,99996.6977276793,0.0
2018-09-01 09:43:00,-1.5288312400000001,0.0,0.0,0.0,99140.38406184291,856.3136658364001,0.0,99996.6977276793,0.0
2018-09-01 09:44:00,-1.5288312400000001,0.0,0.0,0.0,99140.3687735305,856.3213099926,-0.007644156199993048,99996.6900835231,0.0
2018-09-01 09:45:00,-1.5288312400000001,0.0,0.0,0.0,99139.8566150651,856.5773892253002,-0.25607923270002786,99996.43400429041,0.0
2018-09-01 09:46:00,-1.5288312400000001,0.0,0.0,0.0,99139.3444565997,856.8334684580002,-0.25607923270002786,99996.17792505771,0.0
2018-09-01 09:47:00,-1.5288312400000001,0.0,0.0,0.0,99139.3444565997,856.8334684580002,0.0,99996.17792505771,0.0
2018-09-01 09:48:00,-1.5288312400000001,0.0,0.0,0.0,99139.3444565997,856.8334684580002,0.0,99996.17792505771,0.0
2018-09-01 09:49:00,-1.5288312400000001,0.0,0.0,0.0,99139.3444565997,856.8334684580002,0.0,99996.17792505771,0.0
2018-09-01 09:50:00,-1.5718892125000001,0.0,0.0,0.0,99115.20054999174,880.9653091456252,-0.0120659203438125,99996.16585913737,0.0120659203438125
2018-09-01 09:51:00,-1.5718892125000001,0.0,0.0,0.0,99115.20054999174,880.9653091456252,0.0,99996.16585913737,0.0
2018-09-01 09:52:00,-1.5718892125000001,0.0,0.0,0.0,99115.20054999174,880.9653091456252,0.0,99996.16585913737,0.0
2018-09-01 09:53:00,-1.5718892125000001,0.0,0.0,0.0,99114.57179430674,881.2796869881253,-0.3143778425000715,99995.85148129487,0.0
2018-09-01 09:54:00,-1.5718892125000001,0.0,0.0,0.0,99113.06278066275,882.0341938101251,-0.75450682199985,99995.09697447286,0.0
2018-09-01 09:55:00,-1.5718892125000001,0.0,0.0,0.0,99113.03920232455,882.0459829792187,-0.011789169093649927,99995.08518530377,0.0
2018-09-01 09:56:00,-1.5718892125000001,0.0,0.0,0.0,99113.0313428785,882.04991270225,-0.003929723031335778,99995.08125558075,0.0
2018-09-01 09:57:00,-1.5718892125000001,0.0,0.0,0.0,99112.99990509424,882.0656315943751,-0.015718892124985704,99995.06553668862,0.0
2018-09-01 09:58:00,-1.5718892125000001,0.0,0.0,0.0,99112.99990509424,882.0656315943751,0.0,99995.06553668862,0.0
2018-09-01 09:59:00,-1.5718892125000001,0.0,0.0,0.0,99112.99990509424,882.0656315943751,0.0,99995.06553668862,0.0
2018-09-01 10:00:00,-1.5718892125000001,0.0,0.0,0.0,99112.99990509424,882.0656315943751,0.0,99995.06553668862,0.0
2018-09-01 10:01:00,-1.5718892125000001,0.0,0.0,0.0,99113.0077645403,882.0617018713439,0.003929723031157075,99995.06946641165,0.0
2018-09-01 10:02:00,-1.5718892125000001,0.0,0.0,0.0,99113.01562398636,882.0577721483126,0.003929723031335778,99995.07339613467,0.0
2018-09-01 10:03:00,-1.5718892125000001,0.0,0.0,0.0,99112.99990509423,882.0656315943751,-0.007859446062492852,99995.0655366886,0.0
2018-09-01 10:04:00,-1.5718892125000001,0.0,0.0,0.0,99112.03319322855,882.5489875272187,-0.48335593284375716,99994.58218075577,0.0
2018-09-01 10:05:00,-1.5718892125000001,0.0,0.0,0.0,99111.05076247074,883.040202906125,-0.49121537890625006,99994.09096537686,0.0
2018-09-01 10:06:00,-1.5718892125000001,0.0,0.0,0.0,99111.05076247074,883.040202906125,0.0,99994.09096537686,0.0
2018-09-01 10:07:00,-1.5718892125000001,0.0,0.0,0.0,99111.05076247074,883.040202906125,0.0,99994.09096537686,0.0
2018-09-01 10:08:00,-1.5718892125000001,0.0,0.0,0.0,99111.082200255,883.0244840140001,0.015718892124985704,99994.10668426899,0.0
